   250    0.36238E+04    0.72065E+01    0.10005E+03    0.25631E+07    0.42778E+03
   251    0.35884E+04    0.73838E+01    0.10054E+03    0.25469E+07    0.42276E+03
   252    0.35527E+04    0.75625E+01    0.10099E+03    0.25309E+07    0.41775E+03
   253    0.35171E+04    0.77422E+01    0.10138E+03    0.25149E+07    0.41276E+03
   254    0.34814E+04    0.79233E+01    0.10173E+03    0.24991E+07    0.40779E+03
   255    0.34456E+04    0.81052E+01    0.10204E+03    0.24835E+07    0.40283E+03
   256    0.34098E+04    0.82884E+01    0.10229E+03    0.24679E+07    0.39789E+03
   257    0.33740E+04    0.84722E+01    0.10249E+03    0.24525E+07    0.39298E+03
   258    0.33382E+04    0.86569E+01    0.10265E+03    0.24372E+07    0.38809E+03
   259    0.33024E+04    0.88424E+01    0.10276E+03    0.24221E+07    0.38322E+03
   260    0.32667E+04    0.90286E+01    0.10282E+03    0.24070E+07    0.37838E+03
   261    0.32311E+04    0.92152E+01    0.10282E+03    0.23921E+07    0.37357E+03
   262    0.31955E+04    0.94024E+01    0.10277E+03    0.23773E+07    0.36879E+03
   263    0.31602E+04    0.95900E+01    0.10268E+03    0.23626E+07    0.36404E+03
   264    0.31249E+04    0.97779E+01    0.10253E+03    0.23481E+07    0.35932E+03
   265    0.30897E+04    0.99660E+01    0.10231E+03    0.23336E+07    0.35464E+03
   266    0.30547E+04    0.10154E+02    0.10206E+03    0.23193E+07    0.34999E+03
   267    0.30197E+04    0.10343E+02    0.10175E+03    0.23051E+07    0.34538E+03
   268    0.29849E+04    0.10531E+02    0.10139E+03    0.22910E+07    0.34079E+03
   269    0.29502E+04    0.10719E+02    0.10098E+03    0.22770E+07    0.33624E+03
   270    0.29158E+04    0.10907E+02    0.10053E+03    0.22631E+07    0.33172E+03
   271    0.28815E+04    0.11095E+02    0.10002E+03    0.22493E+07    0.32724E+03
   272    0.28476E+04    0.11282E+02    0.99461E+02    0.22356E+07    0.32278E+03
   273    0.28138E+04    0.11468E+02    0.98862E+02    0.22221E+07    0.31835E+03
   274    0.27802E+04    0.11655E+02    0.98204E+02    0.22086E+07    0.31396E+03
   275    0.27469E+04    0.11840E+02    0.97509E+02    0.21953E+07    0.30959E+03
   276    0.27139E+04    0.12025E+02    0.96757E+02    0.21820E+07    0.30525E+03
   277    0.26810E+04    0.12208E+02    0.95972E+02    0.21689E+07    0.30094E+03
   278    0.26485E+04    0.12391E+02    0.95131E+02    0.21559E+07    0.29667E+03
   279    0.26163E+04    0.12572E+02    0.94244E+02    0.21430E+07    0.29241E+03
   280    0.25843E+04    0.12753E+02    0.93327E+02    0.21301E+07    0.28819E+03
   281    0.25528E+04    0.12932E+02    0.92358E+02    0.21174E+07    0.28400E+03
   282    0.25214E+04    0.13109E+02    0.91346E+02    0.21048E+07    0.27983E+03
   283    0.24904E+04    0.13285E+02    0.90292E+02    0.20922E+07    0.27569E+03
   284    0.24598E+04    0.13459E+02    0.89198E+02    0.20798E+07    0.27157E+03
   285    0.24296E+04    0.13632E+02    0.88065E+02    0.20675E+07    0.26748E+03
   286    0.23996E+04    0.13802E+02    0.86886E+02    0.20552E+07    0.26342E+03
   287    0.23700E+04    0.13971E+02    0.85678E+02    0.20431E+07    0.25938E+03
   288    0.23409E+04    0.14137E+02    0.84426E+02    0.20311E+07    0.25537E+03
   289    0.23121E+04    0.14302E+02    0.83139E+02    0.20191E+07    0.25138E+03
   290    0.22838E+04    0.14464E+02    0.81819E+02    0.20072E+07    0.24741E+03
   291    0.22559E+04    0.14624E+02    0.80452E+02    0.19955E+07    0.24347E+03
   292    0.22282E+04    0.14781E+02    0.79061E+02    0.19838E+07    0.23955E+03
   293    0.22012E+04    0.14934E+02    0.77625E+02    0.19722E+07    0.23566E+03
   294    0.21745E+04    0.15086E+02    0.76168E+02    0.19607E+07    0.23179E+03
   295    0.21484E+04    0.15233E+02    0.74668E+02    0.19493E+07    0.22794E+03
   296    0.21227E+04    0.15379E+02    0.73142E+02    0.19379E+07    0.22411E+03
   297    0.20975E+04    0.15520E+02    0.71590E+02    0.19267E+07    0.22030E+03
   298    0.20727E+04    0.15659E+02    0.70000E+02    0.19155E+07    0.21652E+03
   299    0.20485E+04    0.15795E+02    0.68379E+02    0.19045E+07    0.21275E+03
   300    0.20248E+04    0.15925E+02    0.66728E+02    0.18935E+07    0.20901E+03
   301    0.20016E+04    0.16053E+02    0.65057E+02    0.18826E+07    0.20528E+03
   302    0.19790E+04    0.16176E+02    0.63367E+02    0.18717E+07    0.20158E+03
   303    0.19569E+04    0.16296E+02    0.61643E+02    0.18610E+07    0.19789E+03
   304    0.19354E+04    0.16413E+02    0.59888E+02    0.18503E+07    0.19423E+03
   305    0.19145E+04    0.16524E+02    0.58116E+02    0.18397E+07    0.19058E+03
   306    0.18941E+04    0.16630E+02    0.56323E+02    0.18292E+07    0.18695E+03
   307    0.18743E+04    0.16732E+02    0.54500E+02    0.18188E+07    0.18334E+03
   308    0.18552E+04    0.16832E+02    0.52673E+02    0.18084E+07    0.17974E+03
   309    0.18367E+04    0.16925E+02    0.50812E+02    0.17981E+07    0.17617E+03
   310    0.18187E+04    0.17013E+02    0.48940E+02    0.17879E+07    0.17262E+03
   311    0.18014E+04    0.17098E+02    0.47044E+02    0.17778E+07    0.16909E+03
   312    0.17847E+04    0.17178E+02    0.45140E+02    0.17677E+07    0.16558E+03
   313    0.17685E+04    0.17253E+02    0.43214E+02    0.17577E+07    0.16210E+03
   314    0.17529E+04    0.17325E+02    0.41281E+02    0.17478E+07    0.15865E+03
   315    0.17380E+04    0.17390E+02    0.39328E+02    0.17379E+07    0.15523E+03
   316    0.17236E+04    0.17452E+02    0.37364E+02    0.17281E+07    0.15183E+03
   317    0.17098E+04    0.17509E+02    0.35389E+02    0.17184E+07    0.14847E+03
   318    0.16965E+04    0.17562E+02    0.33405E+02    0.17088E+07    0.14513E+03
   319    0.16839E+04    0.17610E+02    0.31412E+02    0.16992E+07    0.14183E+03
   320    0.16718E+04    0.17654E+02    0.29419E+02    0.16897E+07    0.13857E+03
   321    0.16603E+04    0.17693E+02    0.27413E+02    0.16803E+07    0.13534E+03
   322    0.16494E+04    0.17728E+02    0.25401E+02    0.16709E+07    0.13215E+03
   323    0.16390E+04    0.17757E+02    0.23385E+02    0.16616E+07    0.12899E+03
